Evaluating: 2 1 2 1 1 4 2 0 3 
MWFT(norm) MWFT LB
36.2643 946.195 26.0917
29.2872 764.152 26.0917
30.2696 758.644 25.0629
30.2696 758.644 25.0629
32.2988 809.502 25.0629
27.6642 693.345 25.0629
31.2963 782.489 25.0026
31.2963 782.489 25.0026
32.8803 822.093 25.0026
28.6917 717.366 25.0026
31.0862 781.59 25.1427
31.0862 781.59 25.1427
35.9422 903.683 25.1427
28.6656 720.729 25.1427
30.9785 787.403 25.4177
30.9785 787.403 25.4177
35.8691 911.711 25.4177
28.8236 732.63 25.4177
30.7065 783.001 25.4995
30.7065 783.001 25.4995
36.494 930.579 25.4995
31.7382 809.308 25.4995
30.938 800.422 25.8718
30.938 800.422 25.8718
43.1211 1115.62 25.8718
27.1206 701.658 25.8718
31.5482 804 25.4848
31.5482 804 25.4848
32.5057 828.401 25.4848
31.4909 802.539 25.4848
29.3787 772.875 26.3073
29.3787 772.875 26.3073
32.2726 849.006 26.3073
30.0171 789.669 26.3073
31.7061 793.91 25.0397
31.7061 793.91 25.0397
33.8669 848.017 25.0397
28.4444 712.238 25.0397
30.8593 780.107 25.2795
30.8593 780.107 25.2795
33.5371 847.801 25.2795
27.5545 696.564 25.2795
30.4909 785.309 25.7555
30.4909 785.309 25.7555
33.7785 869.983 25.7555
29.5143 760.155 25.7555
30.4815 799.922 26.2429
30.4815 799.922 26.2429
37.2124 976.561 26.2429
27.8063 729.718 26.2429
30.6861 763.135 24.8691
30.6861 763.135 24.8691
35.0064 870.577 24.8691
31.4948 783.245 24.8691
31.6904 787.708 24.8563
31.6904 787.708 24.8563
35.183 874.519 24.8563
28.4412 706.942 24.8563
31.3611 790.725 25.2136
31.3611 790.725 25.2136
35.1292 885.733 25.2136
27.64 696.905 25.2136
31.1026 772.114 24.8247
31.1026 772.114 24.8247
32.0283 795.094 24.8247
27.5373 683.605 24.8247
29.4718 746.055 25.3142
29.4718 746.055 25.3142
33.181 839.949 25.3142
26.6925 675.698 25.3142
30.7834 768.211 24.9553
30.7834 768.211 24.9553
35.3048 881.043 24.9553
28.8672 720.391 24.9553
30.9379 784.934 25.3712
30.9379 784.934 25.3712
30.7938 781.276 25.3712
27.4405 696.2 25.3712
31.9416 838.477 26.2503
31.9416 838.477 26.2503
33.3191 874.639 26.2503
28.2373 741.24 26.2503
30.5893 739.211 24.1657
30.5893 739.211 24.1657
37.1521 897.805 24.1657
27.6337 667.787 24.1657
30.7172 757.67 24.666
30.7172 757.67 24.666
31.4357 775.393 24.666
29.8706 736.787 24.666
30.5374 779.202 25.5163
30.5374 779.202 25.5163
33.2571 848.6 25.5163
28.2468 720.755 25.5163
30.8097 777.939 25.2498
30.8097 777.939 25.2498
32.3248 816.193 25.2498
28.1848 711.661 25.2498
29.173 773.807 26.5247
29.173 773.807 26.5247
32.248 855.368 26.5247
29.0785 771.3 26.5247
30.4112 762.622 25.077
30.4112 762.622 25.077
32.9624 826.599 25.077
27.4197 687.604 25.077
30.2037 767.808 25.421
30.2037 767.808 25.421
33.7825 858.785 25.421
27.8119 707.005 25.421
30.8399 766.846 24.8654
30.8399 766.846 24.8654
34.7145 863.19 24.8654
28.4819 708.215 24.8654
31.1012 814.764 26.1972
31.1012 814.764 26.1972
37.9069 993.055 26.1972
29.4963 772.72 26.1972
30.8107 780.459 25.3308
30.8107 780.459 25.3308
38.0665 964.255 25.3308
30.192 764.786 25.3308
29.2944 787.34 26.8769
29.2944 787.34 26.8769
34.9319 938.86 26.8769
26.4738 711.532 26.8769
30.285 795.719 26.2743
30.285 795.719 26.2743
34.9048 917.102 26.2743
28.2324 741.788 26.2743
31.0753 765.287 24.6269
31.0753 765.287 24.6269
37.0151 911.567 24.6269
32.0875 790.214 24.6269
29.6088 755.691 25.5225
29.6088 755.691 25.5225
35.1299 896.605 25.5225
28.113 717.514 25.5225
30.137 778.665 25.8375
30.137 778.665 25.8375
33.0327 853.481 25.8375
26.9285 695.764 25.8375
30.8694 774.119 25.0773
30.8694 774.119 25.0773
35.2883 884.933 25.0773
28.5707 716.476 25.0773
30.1824 774.097 25.6473
30.1824 774.097 25.6473
31.331 803.554 25.6473
28.4144 728.752 25.6473
30.5028 756.393 24.7975
30.5028 756.393 24.7975
32.1226 796.557 24.7975
28.6386 710.164 24.7975
30.8155 767.693 24.9125
30.8155 767.693 24.9125
36.7591 915.763 24.9125
27.4549 683.971 24.9125
30.6105 755.208 24.6715
30.6105 755.208 24.6715
35.3229 871.471 24.6715
27.2006 671.08 24.6715
29.3586 771.666 26.2841
29.3586 771.666 26.2841
30.3627 798.057 26.2841
27.0745 711.63 26.2841
30.0903 767.899 25.5198
30.0903 767.899 25.5198
31.9543 815.468 25.5198
29.8223 761.06 25.5198
29.6407 777.871 26.2434
29.6407 777.871 26.2434
34.7676 912.417 26.2434
27.964 733.87 26.2434
31.1692 741.03 23.7745
31.1692 741.03 23.7745
37.9137 901.378 23.7745
33.175 788.718 23.7745
30.4417 791.004 25.9842
30.4417 791.004 25.9842
33.6718 874.937 25.9842
28.1495 731.443 25.9842
30.4499 769.601 25.2743
30.4499 769.601 25.2743
36.5849 924.658 25.2743
27.409 692.744 25.2743
31.5787 808.632 25.6068
31.5787 808.632 25.6068
36.7171 940.208 25.6068
28.8363 738.406 25.6068
31.2556 821.328 26.2778
31.2556 821.328 26.2778
33.6191 883.437 26.2778
27.4195 720.524 26.2778
31.2954 800.267 25.5714
31.2954 800.267 25.5714
34.9669 894.153 25.5714
27.4036 700.749 25.5714
30.5171 800.953 26.246
30.5171 800.953 26.246
37.627 987.559 26.246
28.8753 757.862 26.246
30.4271 766.057 25.1768
30.4271 766.057 25.1768
40.3016 1014.67 25.1768
27.6186 695.348 25.1768
30.159 773.888 25.6603
30.159 773.888 25.6603
38.7993 995.599 25.6603
27.8568 714.814 25.6603
29.4471 767.596 26.067
29.4471 767.596 26.067
32.1106 837.025 26.067
27.1936 708.854 26.067
30.3707 780.101 25.686
30.3707 780.101 25.686
41.3467 1062.03 25.686
29.3366 753.541 25.686
30.1339 771.608 25.606
30.1339 771.608 25.606
31.8817 816.363 25.606
27.4822 703.709 25.606
31.6857 801.276 25.2883
31.6857 801.276 25.2883
35.6937 902.632 25.2883
30.9077 781.602 25.2883
31.8693 772.106 24.2273
31.8693 772.106 24.2273
33.6382 814.962 24.2273
28.0722 680.114 24.2273
29.6344 794.232 26.8011
29.6344 794.232 26.8011
32.846 880.308 26.8011
28.9058 774.707 26.8011
30.0682 760.908 25.3061
30.0682 760.908 25.3061
35.0317 886.514 25.3061
27.4782 695.366 25.3061
31.2175 776.012 24.8583
31.2175 776.012 24.8583
34.2183 850.608 24.8583
29.9834 745.335 24.8583
30.4776 758.648 24.892
30.4776 758.648 24.892
33.5197 834.372 24.892
28.0356 697.86 24.892
Evaluating: 2 1 2 1 1 4 2 0 3 
MWFT(norm) MWFT LB
33.1519 835.65 25.2067
33.1519 835.65 25.2067
35.412 892.618 25.2067
30.5019 768.85 25.2067
33.0201 839.346 25.4193
33.0201 839.346 25.4193
35.1851 894.38 25.4193
31.5982 803.202 25.4193
34.1507 859.333 25.163
34.1507 859.333 25.163
36.6187 921.434 25.163
33.2024 835.47 25.163
34.7548 835.75 24.0471
34.7548 835.75 24.0471
33.8672 814.406 24.0471
29.392 706.791 24.0471
33.7003 829.143 24.6034
33.7003 829.143 24.6034
34.6341 852.116 24.6034
29.7494 731.936 24.6034
33.885 902.608 26.6374
33.885 902.608 26.6374
32.0222 852.987 26.6374
29.7353 792.071 26.6374
32.3938 855.646 26.4139
32.3938 855.646 26.4139
31.8245 840.609 26.4139
29.979 791.864 26.4139
33.3503 864.371 25.918
33.3503 864.371 25.918
34.2431 887.511 25.918
29.9168 775.382 25.918
34.2341 867.272 25.3335
34.2341 867.272 25.3335
33.0348 836.889 25.3335
30.2157 765.472 25.3335
34.7083 913.637 26.3233
34.7083 913.637 26.3233
37.9468 998.888 26.3233
31.0176 816.486 26.3233
35.4128 912.257 25.7606
35.4128 912.257 25.7606
35.1492 905.466 25.7606
32.1753 828.856 25.7606
33.9209 892.794 26.3199
33.9209 892.794 26.3199
33.9033 892.333 26.3199
30.8877 812.961 26.3199
34.7162 886.367 25.5318
34.7162 886.367 25.5318
33.9849 867.696 25.5318
31.9714 816.286 25.5318
32.7299 853.675 26.0824
32.7299 853.675 26.0824
35.245 919.274 26.0824
31.2091 814.007 26.0824
32.3835 847.281 26.164
32.3835 847.281 26.164
35.6503 932.754 26.164
28.9299 756.922 26.164
33.6173 849.672 25.2748
33.6173 849.672 25.2748
37.0349 936.05 25.2748
30.4424 769.426 25.2748
32.3209 839.423 25.9716
32.3209 839.423 25.9716
31.9485 829.751 25.9716
29.8613 775.545 25.9716
34.3657 840.165 24.4478
34.3657 840.165 24.4478
34.5409 844.448 24.4478
31.1133 760.65 24.4478
35.937 919.837 25.5958
35.937 919.837 25.5958
34.8437 891.854 25.5958
30.7794 787.824 25.5958
34.4065 901.118 26.1904
34.4065 901.118 26.1904
38.4366 1006.67 26.1904
32.9488 862.94 26.1904
33.6661 838.512 24.9067
33.6661 838.512 24.9067
35.8397 892.651 24.9067
30.7248 765.255 24.9067
33.7407 880.956 26.1096
33.7407 880.956 26.1096
39.616 1034.36 26.1096
29.9217 781.244 26.1096
33.5118 919.94 27.4512
33.5118 919.94 27.4512
33.6255 923.06 27.4512
29.2173 802.051 27.4512
34.2036 866.79 25.3421
34.2036 866.79 25.3421
34.2261 867.36 25.3421
31.2283 791.388 25.3421
32.9585 853.876 25.9076
32.9585 853.876 25.9076
38.6004 1000.04 25.9076
30.2032 782.492 25.9076
35.2237 905 25.6929
35.2237 905 25.6929
35.8467 921.007 25.6929
34.2273 879.399 25.6929
33.7873 841.899 24.9176
33.7873 841.899 24.9176
33.2927 829.573 24.9176
31.0994 774.922 24.9176
33.3844 872.29 26.1287
33.3844 872.29 26.1287
32.946 860.836 26.1287
31.3003 817.836 26.1287
33.6081 878.343 26.1349
33.6081 878.343 26.1349
33.4736 874.827 26.1349
30.8252 805.613 26.1349
34.4645 877.065 25.4484
34.4645 877.065 25.4484
41.1897 1048.21 25.4484
32.1175 817.338 25.4484
33.6725 877.196 26.0508
33.6725 877.196 26.0508
38.6205 1006.1 26.0508
32.5472 847.881 26.0508
34.6019 907.792 26.2353
34.6019 907.792 26.2353
32.0935 841.983 26.2353
30.2837 794.503 26.2353
33.8036 872.319 25.8055
33.8036 872.319 25.8055
33.9973 877.316 25.8055
30.3025 781.97 25.8055
33.7472 854.162 25.3106
33.7472 854.162 25.3106
33.3213 843.383 25.3106
30.9701 783.873 25.3106
32.9914 836.541 25.3563
32.9914 836.541 25.3563
33.283 843.935 25.3563
29.6827 752.643 25.3563
32.0766 813.736 25.3685
32.0766 813.736 25.3685
37.4637 950.398 25.3685
30.2216 766.675 25.3685
33.1603 861.403 25.9769
33.1603 861.403 25.9769
31.0483 806.539 25.9769
30.1039 782.005 25.9769
32.9465 814.676 24.7273
32.9465 814.676 24.7273
35.3247 873.484 24.7273
31.624 781.975 24.7273
33.7742 881.225 26.0917
33.7742 881.225 26.0917
37.2095 970.857 26.0917
31.8661 831.438 26.0917
32.9397 825.564 25.0629
32.9397 825.564 25.0629
37.7016 944.912 25.0629
29.5915 741.649 25.0629
35.579 889.567 25.0026
35.579 889.567 25.0026
37.1121 927.9 25.0026
31.7385 793.545 25.0026
34.1381 858.323 25.1427
34.1381 858.323 25.1427
37.5161 943.256 25.1427
30.538 767.807 25.1427
34.7998 884.532 25.4177
34.7998 884.532 25.4177
33.5321 852.31 25.4177
31.4988 800.628 25.4177
34.0797 869.017 25.4995
34.0797 869.017 25.4995
38.0069 969.157 25.4995
33.7357 860.244 25.4995
34.2976 887.339 25.8718
34.2976 887.339 25.8718
33.2191 859.436 25.8718
29.4038 760.728 25.8718
35.7395 910.813 25.4848
35.7395 910.813 25.4848
36.5853 932.368 25.4848
33.9769 865.893 25.4848
32.3684 851.525 26.3073
32.3684 851.525 26.3073
36.8775 970.148 26.3073
32.1724 846.37 26.3073
34.7896 871.12 25.0397
34.7896 871.12 25.0397
38.6619 968.082 25.0397
30.1156 754.084 25.0397
34.3274 867.778 25.2795
34.3274 867.778 25.2795
33.5911 849.166 25.2795
29.7049 750.924 25.2795
34.2489 882.098 25.7555
34.2489 882.098 25.7555
33.2066 855.251 25.7555
31.7481 817.689 25.7555
33.6718 883.646 26.2429
33.6718 883.646 26.2429
37.4681 983.271 26.2429
29.432 772.38 26.2429
34.6809 862.482 24.8691
34.6809 862.482 24.8691
37.2429 926.197 24.8691
32.9621 819.737 24.8691
35.2694 876.667 24.8563
35.2694 876.667 24.8563
44.0244 1094.29 24.8563
30.5236 758.705 24.8563
34.8905 879.714 25.2136
34.8905 879.714 25.2136
38.2306 963.932 25.2136
29.9687 755.618 25.2136
34.4017 854.013 24.8247
34.4017 854.013 24.8247
42.0379 1043.58 24.8247
29.5352 733.202 24.8247
33.1164 838.315 25.3142
33.1164 838.315 25.3142
38.009 962.167 25.3142
29.0932 736.471 25.3142
34.2884 855.678 24.9553
34.2884 855.678 24.9553
34.4378 859.407 24.9553
30.8073 768.807 24.9553
34.5951 877.721 25.3712
34.5951 877.721 25.3712
38.4278 974.961 25.3712
30.298 768.697 25.3712
34.3981 902.963 26.2503
34.3981 902.963 26.2503
36.419 956.011 26.2503
30.1107 790.417 26.2503
34.1771 825.914 24.1657
34.1771 825.914 24.1657
38.9355 940.902 24.1657
29.4724 712.221 24.1657
34.3571 847.452 24.666
34.3571 847.452 24.666
35.0003 863.317 24.666
31.8605 785.87 24.666
34.4422 878.839 25.5163
34.4422 878.839 25.5163
37.9172 967.506 25.5163
29.7699 759.62 25.5163
34.9861 883.393 25.2498
34.9861 883.393 25.2498
37.1487 937.996 25.2498
30.5726 771.953 25.2498
32.2285 854.852 26.5247
32.2285 854.852 26.5247
35.2426 934.801 26.5247
31.9473 847.394 26.5247
34.3516 861.436 25.077
34.3516 861.436 25.077
34.7628 871.747 25.077
30.0772 754.246 25.077
33.5571 853.053 25.421
33.5571 853.053 25.421
38.7228 984.371 25.421
30.5758 777.267 25.421
34.5924 860.154 24.8654
34.5924 860.154 24.8654
35.0432 871.365 24.8654
30.1566 749.855 24.8654
35.2676 923.914 26.1972
35.2676 923.914 26.1972
33.1563 868.604 26.1972
31.8952 835.566 26.1972
36.6897 929.38 25.3308
36.6897 929.38 25.3308
39.1701 992.21 25.3308
32.7428 829.402 25.3308
33.0423 888.072 26.8769
33.0423 888.072 26.8769
32.8576 883.109 26.8769
28.7122 771.695 26.8769
34.2088 898.815 26.2743
34.2088 898.815 26.2743
32.9153 864.829 26.2743
29.5669 776.849 26.2743
34.9428 860.533 24.6269
34.9428 860.533 24.6269
36.4308 897.177 24.6269
33.8635 833.953 24.6269
33.09 844.542 25.5225
33.09 844.542 25.5225
34.0806 869.822 25.5225
29.6733 757.339 25.5225
33.7736 872.624 25.8375
33.7736 872.624 25.8375
37.4042 966.429 25.8375
29.1905 754.208 25.8375
34.4474 863.846 25.0773
34.4474 863.846 25.0773
36.1438 906.386 25.0773
30.6134 767.7 25.0773
34.2535 878.508 25.6473
34.2535 878.508 25.6473
36.1069 926.043 25.6473
31.0061 795.223 25.6473
33.891 840.411 24.7975
33.891 840.411 24.7975
33.3198 826.245 24.7975
30.6568 760.211 24.7975
34.9111 869.725 24.9125
34.9111 869.725 24.9125
33.0218 822.658 24.9125
29.7356 740.789 24.9125
34.201 843.79 24.6715
34.201 843.79 24.6715
35.3164 871.31 24.6715
29.6594 731.742 24.6715
33.2259 873.314 26.2841
33.2259 873.314 26.2841
33.6807 885.27 26.2841
29.3839 772.331 26.2841
32.9266 840.281 25.5198
32.9266 840.281 25.5198
38.3963 979.866 25.5198
31.7314 809.78 25.5198
32.723 858.761 26.2434
32.723 858.761 26.2434
35.166 922.875 26.2434
29.714 779.796 26.2434
35.0913 834.276 23.7745
35.0913 834.276 23.7745
37.7903 898.444 23.7745
35.0617 833.574 23.7745
34.3902 893.603 25.9842
34.3902 893.603 25.9842
36.4992 948.405 25.9842
30.4171 790.365 25.9842
34.1026 861.919 25.2743
34.1026 861.919 25.2743
32.5004 821.425 25.2743
29.3139 740.889 25.2743
34.6646 887.65 25.6068
34.6646 887.65 25.6068
38.3759 982.687 25.6068
30.1287 771.5 25.6068
35.1609 923.951 26.2778
35.1609 923.951 26.2778
35.1037 922.449 26.2778
30.4242 799.483 26.2778
34.3485 878.34 25.5714
34.3485 878.34 25.5714
43.049 1100.82 25.5714
29.3942 751.651 25.5714
34.6581 909.638 26.246
34.6581 909.638 26.246
41.9511 1101.05 26.246
31.2409 819.949 26.246
33.441 841.938 25.1768
33.441 841.938 25.1768
40.805 1027.34 25.1768
30.3482 764.071 25.1768
34.1239 875.629 25.6603
34.1239 875.629 25.6603
38.1774 979.641 25.6603
30.039 770.808 25.6603
33.1553 864.257 26.067
33.1553 864.257 26.067
34.02 886.797 26.067
29.416 766.787 26.067
34.2526 879.814 25.686
34.2526 879.814 25.686
42.5906 1093.98 25.686
31.944 820.514 25.686
33.8511 866.791 25.606
33.8511 866.791 25.606
34.5128 883.734 25.606
29.8148 763.438 25.606
36.0603 911.904 25.2883
36.0603 911.904 25.2883
36.4669 922.185 25.2883
33.4571 846.074 25.2883
35.8606 868.804 24.2273
35.8606 868.804 24.2273
35.4756 859.477 24.2273
31.6172 765.999 24.2273
33.3273 893.209 26.8011
33.3273 893.209 26.8011
33.2663 891.573 26.8011
30.9875 830.499 26.8011
33.8865 857.534 25.3061
33.8865 857.534 25.3061
37.9017 959.144 25.3061
30.5385 772.81 25.3061
34.5441 858.707 24.8583
34.5441 858.707 24.8583
36.1815 899.409 24.8583
33.6614 836.763 24.8583
33.9477 845.025 24.892
33.9477 845.025 24.892
35.4936 883.505 24.892
30.2146 752.101 24.892
Evaluating: 0 0 1 1 1 4 2 0 5 
MWFT(norm) MWFT LB
28.6763 722.834 25.2067
28.6763 722.834 25.2067
38.4679 969.649 25.2067
27.5251 693.815 25.2067
28.0604 713.275 25.4193
28.0604 713.275 25.4193
33.1717 843.201 25.4193
29.2373 743.191 25.4193
29.3652 738.914 25.163
29.3652 738.914 25.163
36.2282 911.608 25.163
29.7403 748.354 25.163
29.4447 708.059 24.0471
29.4447 708.059 24.0471
34.6063 832.178 24.0471
28.0197 673.792 24.0471
28.5041 701.297 24.6034
28.5041 701.297 24.6034
35.1247 864.188 24.6034
27.9821 688.455 24.6034
28.4414 757.604 26.6374
28.4414 757.604 26.6374
37.5245 999.554 26.6374
26.534 706.796 26.6374
27.5592 727.948 26.4139
27.5592 727.948 26.4139
35.6439 941.495 26.4139
27.7136 732.025 26.4139
28.4926 738.471 25.918
28.4926 738.471 25.918
35.3125 915.228 25.918
27.2819 707.092 25.918
29.0721 736.5 25.3335
29.0721 736.5 25.3335
33.93 859.566 25.3335
27.7832 703.848 25.3335
28.7645 757.177 26.3233
28.7645 757.177 26.3233
34.7914 915.827 26.3233
27.3316 719.46 26.3233
29.9159 770.653 25.7606
29.9159 770.653 25.7606
37.3813 962.964 25.7606
29.7197 765.597 25.7606
28.1865 741.867 26.3199
28.1865 741.867 26.3199
32.2657 849.231 26.3199
27.8138 732.057 26.3199
28.7643 734.404 25.5318
28.7643 734.404 25.5318
34.7068 886.128 25.5318
29.0896 742.71 25.5318
27.8711 726.945 26.0824
27.8711 726.945 26.0824
34.5929 902.265 26.0824
28.2584 737.047 26.0824
28.0544 734.016 26.164
28.0544 734.016 26.164
31.9911 837.015 26.164
26.2905 687.864 26.164
28.3048 715.398 25.2748
28.3048 715.398 25.2748
32.8067 829.183 25.2748
28.2799 714.77 25.2748
28.1418 730.887 25.9716
28.1418 730.887 25.9716
33.4558 868.9 25.9716
28.3696 736.804 25.9716
29.4221 719.305 24.4478
29.4221 719.305 24.4478
34.0529 832.517 24.4478
27.8074 679.829 24.4478
29.3872 752.189 25.5958
29.3872 752.189 25.5958
33.4376 855.864 25.5958
27.5904 706.199 25.5958
28.7808 753.78 26.1904
28.7808 753.78 26.1904
32.712 856.739 26.1904
30.3512 794.91 26.1904
28.6259 712.979 24.9067
28.6259 712.979 24.9067
32.8095 817.178 24.9067
27.6473 688.603 24.9067
28.5386 745.131 26.1096
28.5386 745.131 26.1096
38.7792 1012.51 26.1096
26.3526 688.057 26.1096
27.8207 763.712 27.4512
27.8207 763.712 27.4512
31.9323 876.579 27.4512
26.5983 730.155 27.4512
29.3771 744.476 25.3421
29.3771 744.476 25.3421
34.0402 862.648 25.3421
28.9618 733.951 25.3421
28.3389 734.192 25.9076
28.3389 734.192 25.9076
34.4531 892.598 25.9076
28.2283 731.328 25.9076
29.463 756.991 25.6929
29.463 756.991 25.6929
31.5588 810.839 25.6929
32.4979 834.967 25.6929
28.543 711.224 24.9176
28.543 711.224 24.9176
33.6191 837.706 24.9176
28.3788 707.132 24.9176
28.3234 740.053 26.1287
28.3234 740.053 26.1287
32.0803 838.215 26.1287
29.5735 772.717 26.1287
28.6916 749.85 26.1349
28.6916 749.85 26.1349
33.2331 868.542 26.1349
27.2423 711.974 26.1349
29.139 741.542 25.4484
29.139 741.542 25.4484
34.4819 877.51 25.4484
28.6635 729.44 25.4484
28.4572 741.333 26.0508
28.4572 741.333 26.0508
32.1292 836.992 26.0508
29.7322 774.549 26.0508
28.322 743.035 26.2353
28.322 743.035 26.2353
36.0051 944.605 26.2353
27.5619 723.095 26.2353
29.1717 752.79 25.8055
29.1717 752.79 25.8055
30.6969 792.148 25.8055
28.1494 726.408 25.8055
29.1616 738.098 25.3106
29.1616 738.098 25.3106
32.62 825.632 25.3106
27.489 695.762 25.3106
28.9595 734.306 25.3563
28.9595 734.306 25.3563
35.2523 893.868 25.3563
27.5033 697.383 25.3563
27.7122 703.016 25.3685
27.7122 703.016 25.3685
38.1566 967.974 25.3685
28.2085 715.607 25.3685
28.3588 736.674 25.9769
28.3588 736.674 25.9769
31.1022 807.939 25.9769
27.1518 705.319 25.9769
29.0609 718.595 24.7273
29.0609 718.595 24.7273
35.4603 876.835 24.7273
29.4257 727.616 24.7273
28.1933 735.61 26.0917
28.1933 735.61 26.0917
33.4779 873.494 26.0917
29.3045 764.603 26.0917
28.8256 722.454 25.0629
28.8256 722.454 25.0629
33.0133 827.409 25.0629
27.0173 677.132 25.0629
29.3876 734.767 25.0026
29.3876 734.767 25.0026
35.5224 888.152 25.0026
28.8617 721.617 25.0026
29.2826 736.241 25.1427
29.2826 736.241 25.1427
32.4447 815.747 25.1427
28.7962 724.013 25.1427
29.4337 748.137 25.4177
29.4337 748.137 25.4177
38.1335 969.266 25.4177
28.9311 735.362 25.4177
28.6716 731.113 25.4995
28.6716 731.113 25.4995
37.9844 968.585 25.4995
31.3658 799.814 25.4995
28.8567 746.574 25.8718
28.8567 746.574 25.8718
39.6272 1025.22 25.8718
27.0386 699.536 25.8718
29.7033 756.981 25.4848
29.7033 756.981 25.4848
31.9527 814.309 25.4848
31.3812 799.744 25.4848
27.9087 734.204 26.3073
27.9087 734.204 26.3073
34.2611 901.319 26.3073
29.8013 783.993 26.3073
29.3644 735.274 25.0397
29.3644 735.274 25.0397
33.8168 846.761 25.0397
28.2495 707.359 25.0397
28.6052 723.126 25.2795
28.6052 723.126 25.2795
38.698 978.266 25.2795
26.7635 676.568 25.2795
28.8038 741.856 25.7555
28.8038 741.856 25.7555
36.7647 946.894 25.7555
28.7715 741.025 25.7555
28.6717 752.43 26.2429
28.6717 752.43 26.2429
32.2619 846.645 26.2429
27.3245 717.075 26.2429
29.1828 725.749 24.8691
29.1828 725.749 24.8691
40.8264 1015.31 24.8691
31.0766 772.847 24.8691
30.4009 755.655 24.8563
30.4009 755.655 24.8563
33.6476 836.356 24.8563
27.7926 690.821 24.8563
30.0015 756.445 25.2136
30.0015 756.445 25.2136
38.8601 979.802 25.2136
27.5018 693.418 25.2136
29.2634 726.455 24.8247
29.2634 726.455 24.8247
35.3927 878.614 24.8247
27.0779 672.201 24.8247
28.4088 719.145 25.3142
28.4088 719.145 25.3142
33.2351 841.318 25.3142
26.7567 677.323 25.3142
29.5285 736.893 24.9553
29.5285 736.893 24.9553
37.1734 927.674 24.9553
28.2934 706.071 24.9553
29.1172 738.74 25.3712
29.1172 738.74 25.3712
35.9123 911.14 25.3712
27.7762 704.716 25.3712
29.455 773.204 26.2503
29.455 773.204 26.2503
31.2447 820.185 26.2503
28.1895 739.984 26.2503
29.0413 701.803 24.1657
29.0413 701.803 24.1657
33.4884 809.269 24.1657
26.6233 643.37 24.1657
29.3162 723.113 24.666
29.3162 723.113 24.666
34.9922 863.116 24.666
29.0752 717.167 24.666
29.1731 744.39 25.5163
29.1731 744.39 25.5163
32.918 839.947 25.5163
27.6493 705.509 25.5163
28.7396 725.668 25.2498
28.7396 725.668 25.2498
34.1044 861.13 25.2498
27.6929 699.241 25.2498
28.103 745.423 26.5247
28.103 745.423 26.5247
34.3459 911.014 26.5247
28.8031 763.995 26.5247
29.0124 727.544 25.077
29.0124 727.544 25.077
33.7328 845.917 25.077
27.4036 687.2 25.077
28.6686 728.784 25.421
28.6686 728.784 25.421
33.7614 858.248 25.421
27.8013 706.736 25.421
29.3703 730.305 24.8654
29.3703 730.305 24.8654
35.5732 884.544 24.8654
27.663 687.851 24.8654
28.6337 750.123 26.1972
28.6337 750.123 26.1972
35.5233 930.613 26.1972
29.2243 765.596 26.1972
29.3883 744.429 25.3308
29.3883 744.429 25.3308
37.2359 943.214 25.3308
29.7692 754.078 25.3308
28.1765 757.295 26.8769
28.1765 757.295 26.8769
32.3222 868.719 26.8769
26.3593 708.456 26.8769
28.3984 746.149 26.2743
28.3984 746.149 26.2743
37.1365 975.737 26.2743
27.6515 726.525 26.2743
29.141 717.651 24.6269
29.141 717.651 24.6269
32.8008 807.781 24.6269
31.4003 773.29 24.6269
28.207 719.915 25.5225
28.207 719.915 25.5225
32.9395 840.7 25.5225
27.4991 701.847 25.5225
